right ear latitude,right ear longitude,right ear accuracy score,right hip latitude,right hip longitude,right hip accuracy score,right eye latitude,right eye longitude,right eye accuracy score,left hip latitude,left hip longitude,left hip accuracy score,left wrist latitude,left wrist longitude,left wrist accuracy score,right knee latitude,right knee longitude,right knee accuracy score,nose latitude,nose longitude,nose accuracy score,left eye latitude,left eye longitude,left eye accuracy score,left ankle latitude,left ankle longitude,left ankle accuracy score,right elbow latitude,right elbow longitude,right elbow accuracy score,left knee latitude,left knee longitude,left knee accuracy score,right wrist latitude,right wrist longitude,right wrist accuracy score,right ankle latitude,right ankle longitude,right ankle accuracy score,right shoulder latitude,right shoulder longitude,right shoulder accuracy score,left shoulder latitude,left shoulder longitude,left shoulder accuracy score,left elbow latitude,left elbow longitude,left elbow accuracy score,left ear latitude,left ear longitude,left ear accuracy score
462.18802,463.79465,0.07334885746240616,480.0,473.0439,0.011017539538443089,458.9691,467.59766,0.5681358575820923,474.2112,577.93726,0.0024152614641934633,480.0,479.54245,0.047257550060749054,480.0,483.59995,0.005371974781155586,463.8309,469.03098,0.8148218989372253,459.6469,475.22867,0.9177128076553345,480.0,602.1491,0.0031243436969816685,480.0,448.02383,0.011326082050800323,480.0,558.24457,0.0057033514603972435,480.0,421.3534,0.00497052539139986,480.0,459.4911,0.0024152614641934633,477.33334,472.15686,0.21164582669734955,480.0,500.16983,0.4064962863922119,480.0,508.24417,0.04929390922188759,462.93076,486.31256,0.8301264643669128
462.1945,463.74936,0.06227593123912811,480.0,473.63074,0.010212813504040241,459.06946,467.60135,0.5590345859527588,473.22583,588.14404,0.0024152614641934633,480.0,480.94662,0.04388231411576271,480.0,479.0879,0.006927393842488527,463.861,469.48547,0.802069365978241,459.88824,475.36353,0.8973872065544128,480.0,624.6783,0.0030238074250519276,480.0,450.32962,0.011264968663454056,464.6901,615.7509,0.0037076228763908148,480.0,426.89023,0.009812804870307446,480.0,410.70868,0.0024152614641934633,476.94116,470.9804,0.19639620184898376,480.0,499.2001,0.36900848150253296,480.0,506.4639,0.048539455980062485,462.7271,485.92838,0.7751554846763611
462.87152,463.52878,0.0471540242433548,480.0,473.71613,0.011424628086388111,459.63562,467.2693,0.4320870041847229,480.0,531.0921,0.0172004085034132,480.0,480.87515,0.04247439280152321,480.0,479.1204,0.007592826150357723,464.52432,468.6911,0.7482231855392456,459.91367,474.8289,0.8850887417793274,480.0,599.5072,0.003098477143794298,480.0,452.35306,0.010789522901177406,480.0,587.02545,0.0026613783556967974,480.0,405.25558,0.0024152626283466816,480.0,387.87845,0.003916339483112097,477.33334,470.9804,0.17127403616905212,480.0,501.06223,0.3710414171218872,480.0,506.09018,0.04496521130204201,463.12527,486.6626,0.7966275811195374
462.88052,464.24658,0.05869372561573982,480.0,474.39154,0.010280895046889782,459.72998,467.38623,0.504766583442688,480.0,529.95715,0.01896195113658905,480.0,479.54236,0.04472070932388306,480.0,475.40338,0.007331942208111286,464.531,468.36612,0.7956653833389282,460.04343,474.9499,0.906777024269104,480.0,599.41144,0.003705955110490322,480.0,447.31833,0.009720072150230408,480.0,586.9071,0.0035303698386996984,480.0,403.72827,0.0024152614641934633,480.0,462.83563,0.0024152614641934633,478.11765,471.37256,0.1677352339029312,480.0,501.2385,0.31738007068634033,480.0,504.38593,0.04221799969673157,463.65292,486.49094,0.8028143048286438
462.82755,463.87216,0.047253403812646866,480.0,474.59738,0.011483320966362953,459.18298,467.148,0.4413991868495941,480.0,513.3735,0.02434490993618965,480.0,479.2,0.04125387966632843,480.0,479.28854,0.006687597371637821,464.0,468.707,0.7692736983299255,459.48355,474.4142,0.8940441608428955,480.0,538.98303,0.0035974408965557814,480.0,448.68518,0.007504274602979422,480.0,499.79312,0.002994096837937832,480.0,421.00168,0.004035221412777901,480.0,408.6588,0.0024152614641934633,478.11765,472.94116,0.16202574968338013,480.0,501.6243,0.33246830105781555,480.0,502.28546,0.05483408644795418,463.22858,486.27084,0.7932878136634827
462.82474,463.87167,0.05677259713411331,480.0,475.37573,0.012323888950049877,459.0482,466.89902,0.5063470602035522,480.0,496.95023,0.023909885436296463,480.0,479.08557,0.048051536083221436,480.0,475.481,0.00734524242579937,464.2937,468.22958,0.8110159635543823,459.60892,474.66592,0.9264319539070129,480.0,599.6501,0.0034029309172183275,480.0,447.24805,0.0096657145768404,480.0,554.90186,0.0038770700339227915,480.0,435.66113,0.013821682892739773,480.0,466.29962,0.0024152614641934633,478.11765,471.7647,0.1889091581106186,480.0,503.0872,0.38702160120010376,480.0,502.15076,0.05742648243904114,463.47388,486.6641,0.8518636226654053
463.1942,463.91028,0.04709528386592865,480.0,473.95834,0.011704256758093834,459.21164,466.58096,0.46262219548225403,480.0,498.7207,0.018854156136512756,480.0,479.0856,0.042425595223903656,480.0,480.72412,0.007389319594949484,464.29175,468.23322,0.8238797783851624,459.56155,474.62204,0.9374692440032959,480.0,553.9991,0.004767446778714657,480.0,444.66095,0.009189060889184475,480.0,551.2506,0.0037468622904270887,480.0,439.93005,0.013009244576096535,480.0,423.97556,0.0024152614641934633,478.5098,472.549,0.17699600756168365,480.0,503.5022,0.37614715099334717,480.0,504.3974,0.045499976724386215,463.13962,486.683,0.8577608466148376
462.7936,463.89224,0.03850182518362999,480.0,475.08508,0.010343351401388645,459.05548,466.57825,0.4300490915775299,480.0,498.39258,0.020138628780841827,480.0,479.11105,0.03857940062880516,480.0,477.68454,0.006546310149133205,464.30612,467.76984,0.8023249506950378,459.56903,474.2763,0.9277551174163818,480.0,600.55054,0.0035014995373785496,480.0,447.9794,0.008160608820617199,480.0,554.9626,0.004007882904261351,480.0,437.2689,0.012820943258702755,480.0,440.95898,0.0024152614641934633,478.5098,471.7647,0.16332976520061493,480.0,502.62988,0.357188880443573,480.0,504.3424,0.04146765545010567,463.06277,486.66843,0.8434262871742249
462.4702,463.5181,0.05027619004249573,480.0,474.85022,0.01132930163294077,459.07416,466.90012,0.4170930087566376,480.0,524.3574,0.018292933702468872,480.0,479.1351,0.037249695509672165,480.0,477.4701,0.006136286072432995,464.1191,468.69928,0.7434502840042114,459.19086,474.50323,0.8852986097335815,480.0,599.83466,0.0028561537619680166,480.0,451.29245,0.010663405992090702,480.0,585.2846,0.0025504950899630785,480.0,425.22427,0.007115625776350498,480.0,429.26697,0.0024152614641934633,478.90195,472.15686,0.15349461138248444,480.0,501.44287,0.35443010926246643,480.0,503.38358,0.05164402723312378,462.82776,486.05072,0.7884481549263
462.82446,463.8663,0.04163903743028641,480.0,475.03128,0.010489091277122498,459.04874,466.87497,0.4429193437099457,480.0,501.72235,0.022725645452737808,480.0,479.55548,0.0408213809132576,480.0,479.3405,0.006400281097739935,464.29352,468.23593,0.7965489029884338,459.30954,474.6659,0.9192471504211426,480.0,564.82697,0.004534417763352394,480.0,449.49533,0.007302933372557163,480.0,524.73535,0.003256390802562237,480.0,430.24384,0.011755934916436672,480.0,405.0446,0.0024152614641934633,478.11765,472.94116,0.16420409083366394,480.0,502.4851,0.3751964569091797,480.0,504.07043,0.05118735879659653,463.09622,486.29736,0.8268582224845886
462.82785,463.8955,0.04582462087273598,480.0,474.44525,0.01112991850823164,459.18628,466.98642,0.45793628692626953,480.0,509.65384,0.021630888804793358,480.0,479.56754,0.04270884022116661,480.0,476.76547,0.006582246627658606,464.40646,468.3585,0.7949149012565613,459.74753,474.6659,0.9133062362670898,480.0,495.23685,0.0024152614641934633,480.0,449.0443,0.00880830641835928,480.0,503.7465,0.002726098522543907,480.0,419.5542,0.003626544727012515,480.0,446.9322,0.0024152614641934633,477.7255,471.37256,0.17059394717216492,480.0,501.94028,0.3696512281894684,480.0,503.9767,0.04487914592027664,463.33865,486.28308,0.8307782411575317
462.482,463.4861,0.057277195155620575,480.0,475.0343,0.010831530205905437,459.16376,466.88022,0.4550531804561615,480.0,518.5443,0.019851164892315865,480.0,479.1351,0.04077593982219696,480.0,476.24265,0.00664328970015049,464.3991,468.35034,0.7519233226776123,459.60233,474.8998,0.8936571478843689,480.0,577.4243,0.009243003092706203,480.0,449.75604,0.009182698093354702,480.0,525.0763,0.0035440572537481785,480.0,420.09122,0.0038560722023248672,480.0,455.31143,0.0024152614641934633,477.7255,471.37256,0.16956986486911774,480.0,501.5647,0.37580209970474243,480.0,503.80112,0.046190496534109116,463.24057,486.6512,0.8077641129493713
462.4415,463.82602,0.0464639887213707,480.0,475.32635,0.010446782223880291,458.7907,466.94205,0.438311904668808,480.0,528.4169,0.013523513451218605,480.0,479.1351,0.040676556527614594,480.0,473.66653,0.0056712012737989426,464.29028,468.36008,0.7810797691345215,459.47983,474.87686,0.9126192331314087,480.0,640.0,0.0024152614641934633,480.0,446.26135,0.007131598424166441,480.0,592.48474,0.003173533594235778,480.0,420.43246,0.003957662265747786,480.0,475.02524,0.0024152605328708887,478.5098,471.37256,0.14731664955615997,480.0,501.27908,0.3204934298992157,480.0,504.3303,0.03694574534893036,463.21826,486.68964,0.8164985179901123
462.47363,464.1869,0.04961303994059563,480.0,474.3475,0.011126760393381119,459.04816,466.89902,0.448461651802063,480.0,505.5376,0.021630888804793358,480.0,479.1579,0.03925904631614685,480.0,477.05344,0.00624344777315855,463.9996,468.36386,0.787369430065155,459.51917,474.5028,0.9178128838539124,480.0,490.19608,0.0024152614641934633,480.0,445.7706,0.008278943598270416,480.0,517.618,0.0026227328926324844,480.0,412.49292,0.0024152614641934633,480.0,439.6249,0.0024152614641934633,478.11765,470.9804,0.17013752460479736,480.0,502.06473,0.3594820499420166,480.0,503.46835,0.049928657710552216,463.51575,486.03314,0.8359284400939941
462.43402,463.50415,0.05258137360215187,480.0,473.45065,0.010796829126775265,459.04874,466.87497,0.4333699941635132,480.0,505.964,0.02225986123085022,480.0,479.11096,0.03887099772691727,480.0,479.83783,0.0067554982379078865,464.29242,468.3519,0.7490271925926208,459.56076,474.6659,0.8971076607704163,480.0,479.83627,0.0024152614641934633,480.0,449.70242,0.008776279166340828,480.0,515.58405,0.0025725497398525476,480.0,431.04514,0.012843201868236065,480.0,403.7954,0.0024152614641934633,478.11765,472.15686,0.14984683692455292,480.0,501.95782,0.33584702014923096,480.0,502.58398,0.049182336777448654,463.50946,486.11243,0.779912531375885
150.54407,273.5603,0.991298496723175,334.9978,260.09247,0.8334863185882568,146.83669,294.6687,0.9974510073661804,342.94543,328.7684,0.8479515314102173,107.80587,415.77734,0.6096055507659912,480.0,259.20016,0.2548442482948303,157.01923,304.07245,0.997464656829834,149.46019,314.4474,0.9973291158676147,480.0,320.8643,0.023334719240665436,158.54893,209.89926,0.4842628240585327,467.2157,328.15686,0.37346699833869934,75.13983,193.18259,0.5946020483970642,480.0,162.84314,0.0024152605328708887,199.48328,258.38254,0.9522606730461121,210.68568,333.55276,0.8722774982452393,176.07771,384.39328,0.6401448845863342,159.96156,321.29987,0.7392253875732422
462.43573,464.22922,0.03888598084449768,480.0,474.48547,0.011642904952168465,459.16226,466.93124,0.4639357626438141,480.0,499.04282,0.018959596753120422,480.0,479.55545,0.0426507405936718,480.0,480.15414,0.007703152019530535,464.39716,468.11868,0.8297619819641113,459.24304,474.49628,0.936547040939331,480.0,539.7784,0.004999356344342232,480.0,448.7644,0.007553021889179945,480.0,549.9947,0.004315070807933807,480.0,412.5971,0.0024152614641934633,480.0,403.43625,0.0024152626283466816,478.11765,472.549,0.1664661020040512,480.0,503.15863,0.36704638600349426,480.0,503.8644,0.04110110178589821,462.6489,487.09772,0.8687559366226196
462.44138,464.23016,0.05225270986557007,480.0,474.47324,0.011292102746665478,458.96384,466.89545,0.5170403718948364,480.0,498.26862,0.02092878706753254,480.0,479.55545,0.0426507405936718,480.0,479.02277,0.006694629788398743,464.1878,468.23438,0.845186710357666,459.35938,474.66592,0.9405709505081177,480.0,513.7367,0.0024152614641934633,480.0,445.74084,0.008275354281067848,480.0,548.7394,0.003184034489095211,480.0,415.73062,0.0024152614641934633,480.0,419.22934,0.0024152605328708887,478.5098,472.549,0.16462276875972748,480.0,503.348,0.3551624119281769,480.0,503.48877,0.041570503264665604,463.47562,486.67145,0.860413670539856
462.43448,463.54715,0.04097205772995949,480.0,475.379,0.013344056904315948,459.04816,466.89902,0.44837698340415955,480.0,501.131,0.02224009484052658,480.0,479.99973,0.04483674094080925,480.0,474.6002,0.007195667829364538,464.10626,468.23248,0.7904744148254395,459.48236,474.54956,0.9222781658172607,480.0,493.4741,0.0024152614641934633,480.0,447.96188,0.008956926874816418,480.0,540.6921,0.004880345426499844,480.0,417.32385,0.002810226520523429,480.0,471.5869,0.0024152614641934633,478.5098,471.7647,0.16973990201950073,480.0,502.65878,0.3725126087665558,480.0,503.0153,0.04382600262761116,462.88123,486.86844,0.8379287123680115
462.431,464.20184,0.04201381653547287,480.0,472.91153,0.011669761501252651,458.70898,466.8848,0.4922609031200409,480.0,497.2551,0.01979774422943592,480.0,479.9998,0.04097453132271767,480.0,487.17093,0.0046126339584589005,463.9998,468.11533,0.8232101202011108,459.23578,474.71222,0.9414000511169434,480.0,601.4723,0.0032187369652092457,480.0,446.4745,0.007947481237351894,480.0,565.0301,0.0038351332768797874,480.0,437.62253,0.012938620522618294,480.0,479.31564,0.0024152614641934633,478.11765,473.7255,0.16745883226394653,480.0,503.80017,0.40754595398902893,480.0,505.2247,0.043921515345573425,462.82477,487.29898,0.8735731840133667
462.0989,464.12946,0.05260879173874855,480.0,474.4284,0.011106259189546108,459.15417,467.20563,0.4937010705471039,480.0,537.3561,0.012219535186886787,480.0,479.99927,0.03742968291044235,480.0,477.06116,0.007399465423077345,464.40646,468.36514,0.8069433569908142,460.00256,474.99084,0.9152194857597351,480.0,498.63702,0.0024152614641934633,480.0,444.84125,0.008092566393315792,480.0,547.5224,0.003919593989849091,480.0,423.09613,0.0052133603021502495,480.0,442.01874,0.0024152614641934633,478.5098,471.7647,0.15014487504959106,480.0,501.1297,0.3176841735839844,480.0,504.0049,0.038283947855234146,463.70123,485.73,0.7969960570335388
462.79514,463.8656,0.04752926528453827,480.0,476.7644,0.012761927209794521,459.43405,466.79132,0.4423691928386688,480.0,499.95276,0.018826259300112724,480.0,479.99985,0.042864516377449036,480.0,469.77713,0.0068243942223489285,464.3968,468.22757,0.7993341088294983,459.60577,474.78455,0.9166775345802307,480.0,589.2628,0.0061822934076189995,480.0,447.04294,0.007016594056040049,480.0,553.7851,0.00547252269461751,480.0,435.38962,0.011817128397524357,480.0,484.47168,0.0024152614641934633,478.5098,472.549,0.15535736083984375,480.0,502.84335,0.3486250638961792,480.0,502.27277,0.04185653105378151,463.06613,486.89816,0.8185911774635315
462.82635,464.26602,0.042985700070858,480.0,474.28656,0.011273729614913464,459.21936,467.1256,0.422817587852478,480.0,499.74512,0.017497798427939415,480.0,479.999,0.039161261171102524,480.0,482.25693,0.005856836214661598,464.80286,468.23584,0.7861970663070679,459.9144,474.70578,0.9102799296379089,480.0,563.7789,0.0061193727888166904,480.0,445.25693,0.006610659416764975,480.0,553.11395,0.004324326757341623,480.0,436.30078,0.01103172730654478,480.0,442.92633,0.0024152626283466816,478.90195,473.33334,0.14552664756774902,480.0,502.925,0.33191007375717163,480.0,503.25693,0.038857147097587585,463.69595,486.8778,0.8215053677558899
462.82687,463.84332,0.051736555993556976,480.0,474.30862,0.012374935671687126,459.45123,466.95044,0.4417882561683655,480.0,501.51154,0.021356096491217613,480.0,479.5554,0.04270387813448906,480.0,481.7072,0.007170724682509899,464.3983,468.68127,0.7710741758346558,459.69916,474.81464,0.90300452709198,480.0,520.3827,0.0027312668971717358,480.0,446.08417,0.008410356938838959,480.0,537.53436,0.004443919751793146,480.0,439.66516,0.011633843183517456,480.0,430.1373,0.0024152614641934633,478.11765,473.7255,0.16596589982509613,480.0,502.94208,0.37153932452201843,480.0,502.54843,0.05159821733832359,463.2405,486.43018,0.7933946251869202
145.28662,278.29028,0.9969139099121094,341.159,269.08826,0.7472925186157227,140.21053,305.29984,0.9973968267440796,342.66577,325.52832,0.8474048376083374,111.20709,360.97958,0.5402288436889648,480.0,264.70905,0.22804932296276093,152.78372,314.74472,0.9974687099456787,144.9562,321.52594,0.916584312915802,480.0,320.67624,0.02282632142305374,150.58379,228.95605,0.5735158920288086,473.09238,329.27664,0.3757469058036804,67.45098,217.7255,0.5830552577972412,480.0,262.39993,0.018321767449378967,189.88597,255.70334,0.9397721290588379,198.21869,320.94833,0.9543632864952087,166.2979,344.7987,0.47254854440689087,154.75574,325.10147,0.05818367749452591
462.79788,463.86328,0.03810914605855942,480.0,475.16202,0.011360161006450653,459.38168,466.7881,0.4178589880466461,480.0,500.33334,0.019387874752283096,480.0,479.54257,0.037141893059015274,480.0,476.8144,0.006966136861592531,464.69934,467.8723,0.7977446913719177,459.70526,474.50253,0.9176472425460815,480.0,487.8319,0.0024152614641934633,480.0,447.94586,0.008153553120791912,480.0,542.03284,0.003999996930360794,480.0,420.09863,0.0036344132386147976,480.0,446.01334,0.0024152614641934633,478.90195,472.15686,0.15258000791072845,480.0,502.67072,0.3507496118545532,480.0,505.00677,0.04131973162293434,463.4964,486.27643,0.8339685201644897
463.17792,463.90662,0.04492693021893501,480.0,473.99286,0.011849731206893921,459.4295,466.89252,0.4439620077610016,480.0,500.47253,0.01785254292190075,480.0,479.11093,0.03392661362886429,480.0,482.24475,0.006352268159389496,464.40417,468.2247,0.789712131023407,459.6022,474.89978,0.9223117232322693,480.0,487.19156,0.0024152614641934633,480.0,444.9423,0.006907909642904997,480.0,541.9464,0.0038610738702118397,480.0,414.3617,0.0024152614641934633,480.0,443.09695,0.0024152614641934633,478.5098,473.33334,0.15990713238716125,480.0,502.89502,0.3686700761318207,480.0,501.95468,0.04340585693717003,463.44305,487.05478,0.8328479528427124
462.4355,464.24203,0.04171144962310791,480.0,473.60254,0.012185486033558846,459.16376,466.88022,0.4684394299983978,480.0,503.41135,0.020517446100711823,480.0,479.11093,0.040667638182640076,480.0,483.12244,0.0064399451948702335,464.4041,468.23618,0.8273999094963074,459.74637,474.70737,0.931519627571106,480.0,553.84045,0.005132318940013647,480.0,446.24915,0.00791618786752224,480.0,524.3986,0.0034743600990623236,480.0,412.26413,0.0024152614641934633,480.0,455.20975,0.0024152614641934633,478.90195,473.33334,0.15514445304870605,480.0,502.29147,0.36515480279922485,480.0,501.33466,0.04904387146234512,463.4917,486.50717,0.8469753265380859
462.82755,463.87213,0.05469268187880516,480.0,475.3892,0.011011846363544464,459.045,467.03885,0.49307024478912354,480.0,513.60114,0.026963893324136734,480.0,480.79987,0.044637322425842285,480.0,476.87338,0.006595543120056391,464.11914,468.70245,0.8005543351173401,459.47922,474.94,0.9172192215919495,480.0,501.24326,0.0024152626283466816,480.0,446.5271,0.007371157873421907,480.0,502.4726,0.0028849849477410316,480.0,422.72382,0.005007392261177301,480.0,443.8978,0.0024152605328708887,478.11765,471.37256,0.16759507358074188,480.0,501.5958,0.391192227602005,480.0,503.4679,0.05098169296979904,463.4975,486.4325,0.8304933905601501
462.43762,463.86072,0.04836862161755562,480.0,473.98035,0.011574716307222843,458.66718,466.88318,0.4480031430721283,480.0,498.74542,0.021320722997188568,480.0,479.55545,0.04455843195319176,480.0,481.63263,0.006915126461535692,463.9998,468.2356,0.7915501594543457,459.43216,474.6659,0.9193497896194458,480.0,544.66766,0.004842345602810383,480.0,446.23956,0.007790271192789078,480.0,550.2739,0.0034450492821633816,480.0,415.28198,0.0024152614641934633,480.0,418.90152,0.0024152605328708887,478.11765,472.15686,0.16151420772075653,480.0,502.8087,0.3548588156700134,480.0,503.6664,0.04827476665377617,463.43698,487.04907,0.8445340394973755
462.12402,463.4345,0.05211938917636871,480.0,474.48587,0.012574334628880024,459.04272,467.13922,0.4927646219730377,480.0,507.80652,0.019489141181111336,480.0,479.54245,0.0446062907576561,480.0,479.72092,0.0088883051648736,464.11835,468.70294,0.8002662062644958,459.5772,474.99017,0.9118747711181641,480.0,479.96826,0.0024152614641934633,480.0,447.8999,0.009374944493174553,480.0,508.9325,0.0025264276191592216,480.0,429.50586,0.013184575363993645,480.0,407.43646,0.0024152614641934633,478.5098,472.15686,0.17468412220478058,480.0,501.99094,0.3437127470970154,480.0,501.82428,0.04519354924559593,463.11624,486.271,0.8034347295761108
462.43332,463.82147,0.05111064016819,480.0,473.5934,0.011205761693418026,459.02438,466.82153,0.4973801076412201,480.0,497.75098,0.0202303659170866,480.0,479.54257,0.04466426745057106,480.0,481.84006,0.006535142660140991,464.29367,468.23328,0.8411523699760437,459.60895,474.6659,0.9358267784118652,480.0,585.8769,0.006271061021834612,480.0,446.96237,0.008853144012391567,480.0,553.52,0.004235539585351944,480.0,426.14648,0.008162708953022957,480.0,432.15485,0.0024152614641934633,478.11765,472.15686,0.17384184896945953,480.0,503.33234,0.37708550691604614,480.0,503.3857,0.045461174100637436,463.06232,486.85693,0.8564687967300415
462.44687,463.13403,0.06387414783239365,480.0,476.8387,0.012076258659362793,459.24576,466.9073,0.5023776292800903,480.0,526.97205,0.016741955652832985,480.0,479.5554,0.04478133097290993,480.0,469.34454,0.006168843246996403,464.1191,468.70224,0.7872877717018127,459.74854,474.62387,0.9106904864311218,480.0,627.77057,0.0026897257193922997,480.0,448.33356,0.010039247572422028,480.0,588.7716,0.003857862437143922,480.0,428.42294,0.010333193466067314,480.0,483.08295,0.0024152614641934633,478.11765,470.58823,0.18444688618183136,480.0,501.4705,0.38010600209236145,480.0,502.4223,0.047284211963415146,463.1625,485.6529,0.8135347962379456
462.14557,463.43835,0.06332650780677795,480.0,475.15472,0.012240110896527767,459.35364,466.91174,0.5475417375564575,480.0,510.31854,0.02695237472653389,480.0,479.55545,0.046955179423093796,480.0,477.74417,0.007488518953323364,464.11917,468.7017,0.8161185383796692,459.74533,474.7499,0.9242488145828247,480.0,504.23685,0.0024152614641934633,480.0,449.02158,0.011002124287188053,480.0,501.78845,0.0032586127053946257,480.0,428.2342,0.010475034825503826,480.0,428.0814,0.0024152614641934633,477.7255,471.7647,0.19662801921367645,480.0,501.75995,0.4197588264942169,480.0,504.94733,0.05569026246666908,462.86197,486.19153,0.8309574127197266
462.13773,463.7408,0.0633162260055542,480.0,473.99646,0.011050591245293617,458.8172,466.69983,0.5519295334815979,480.0,524.9678,0.015137409791350365,480.0,479.11096,0.04439157620072365,480.0,478.2512,0.007284524850547314,463.99976,468.57135,0.8329579830169678,459.5764,474.66595,0.9330742359161377,480.0,596.89825,0.003935607150197029,480.0,444.85663,0.008638390339910984,480.0,567.666,0.003305666381493211,480.0,435.4454,0.01677522249519825,480.0,435.22534,0.0024152614641934633,478.5098,471.7647,0.1755424439907074,480.0,501.24542,0.3773837089538574,480.0,503.2535,0.04289078339934349,462.7436,486.08536,0.8342209458351135
462.8225,463.50253,0.055530428886413574,480.0,474.31784,0.01044562365859747,459.45337,466.89362,0.5383638739585876,480.0,498.50183,0.019248872995376587,480.0,479.55545,0.04478161782026291,480.0,480.55368,0.007151888217777014,464.2955,468.2377,0.8303266167640686,459.87302,474.70615,0.9321327209472656,480.0,552.8249,0.004538268316537142,480.0,445.5302,0.007988017052412033,480.0,550.5617,0.0030945339240133762,480.0,422.96634,0.005577227100729942,480.0,413.97583,0.0024152614641934633,477.7255,471.7647,0.18523961305618286,480.0,502.5945,0.37660759687423706,480.0,503.71948,0.04234301671385765,463.52267,486.26767,0.8397204279899597
462.43332,463.43384,0.047939375042915344,480.0,474.32477,0.011465131305158138,459.4691,466.46344,0.5106127262115479,480.0,498.24475,0.02106160670518875,480.0,479.99832,0.04903706908226013,480.0,479.2204,0.007350696250796318,464.30597,467.7706,0.8317146301269531,459.7109,474.19257,0.9414643049240112,480.0,496.62244,0.0024152614641934633,480.0,445.87048,0.008741135708987713,480.0,547.3078,0.0032057729549705982,480.0,419.2503,0.0037087590899318457,480.0,408.43213,0.0024152614641934633,477.33334,473.33334,0.19339409470558167,480.0,502.64886,0.4146732687950134,480.0,502.91476,0.052544862031936646,462.5702,486.44223,0.8687139749526978
462.82675,463.83652,0.047802165150642395,480.0,475.20804,0.010697773657739162,459.05548,466.57825,0.4909917712211609,480.0,512.0935,0.02476278878748417,480.0,479.99973,0.046895720064640045,480.0,477.28204,0.007428147830069065,464.30862,467.89044,0.8285478353500366,459.60895,474.66586,0.933555006980896,480.0,554.2227,0.005962190683931112,480.0,447.01706,0.007701395079493523,480.0,497.23724,0.002633801195770502,480.0,420.26703,0.003934315871447325,480.0,439.15277,0.0024152614641934633,478.5098,472.15686,0.1698777824640274,480.0,501.70377,0.36482861638069153,480.0,504.25723,0.04163765907287598,463.31238,486.67603,0.8544342517852783
462.46997,463.49716,0.050258819013834,480.0,474.51248,0.011833812110126019,459.2208,466.9384,0.42392557859420776,480.0,501.4095,0.021984614431858063,480.0,478.70264,0.040975261479616165,480.0,480.1179,0.007723553106188774,464.1183,468.56958,0.7507632374763489,459.48544,474.19336,0.8892838358879089,480.0,597.8762,0.0036598448641598225,480.0,448.7017,0.008608655072748661,480.0,528.6709,0.004232180304825306,480.0,418.24805,0.003103002207353711,480.0,406.24927,0.0024152614641934633,477.7255,473.7255,0.16791458427906036,480.0,502.05438,0.35689300298690796,480.0,499.46768,0.06080879271030426,462.67804,486.4327,0.7987750172615051
463.21188,463.5569,0.05612264573574066,480.0,475.11868,0.010346387512981892,459.55832,466.89844,0.4753177762031555,480.0,509.3609,0.0218061413615942,480.0,478.66653,0.0367320254445076,480.0,479.5655,0.007692108862102032,464.71054,468.2407,0.7759456634521484,459.85727,475.02985,0.8987132906913757,480.0,486.402,0.0024152614641934633,480.0,447.1342,0.007434823550283909,480.0,506.10516,0.0024152614641934633,480.0,412.80362,0.0024152614641934633,480.0,407.11185,0.0024152614641934633,478.5098,472.549,0.16370002925395966,480.0,501.88123,0.33327293395996094,480.0,502.78128,0.03928344324231148,463.67386,486.26016,0.7906647324562073
462.47064,463.45248,0.05653955787420273,480.0,475.50427,0.013368337415158749,459.18787,466.9048,0.5107533931732178,480.0,501.94946,0.02768007293343544,480.0,479.55545,0.05336141213774681,480.0,476.6455,0.008597759529948235,464.0,468.3649,0.8171892762184143,459.70206,474.66592,0.9270864129066467,480.0,598.82947,0.003814959665760398,480.0,449.00418,0.009228834882378578,480.0,529.4424,0.004406541120260954,480.0,425.39032,0.006867780350148678,480.0,449.23535,0.0024152614641934633,477.33334,472.15686,0.2047756463289261,480.0,502.12064,0.4160045087337494,480.0,503.32727,0.057335734367370605,462.84894,486.44556,0.8356673717498779
462.50543,463.49936,0.06579485535621643,480.0,475.1042,0.013290953822433949,459.61072,467.2379,0.5214574933052063,480.0,512.25397,0.0258813314139843,480.0,478.76923,0.04921514168381691,480.0,478.68912,0.008657942526042461,464.4049,468.83298,0.8164080381393433,460.0026,474.90836,0.9204965829849243,480.0,535.29614,0.004317520186305046,480.0,450.3875,0.01209018100053072,480.0,499.3099,0.0035041694063693285,480.0,433.0043,0.015429173596203327,480.0,421.0964,0.0024152614641934633,478.11765,472.94116,0.19121521711349487,480.0,501.5936,0.42416614294052124,480.0,503.3743,0.05983936786651611,463.08945,486.4452,0.8175384402275085
462.46924,463.44037,0.05576123669743538,480.0,475.74072,0.011277111247181892,459.2217,466.82953,0.5070452094078064,480.0,536.11127,0.015614855103194714,480.0,479.11108,0.04286513477563858,480.0,476.48862,0.006603896152228117,464.3994,468.23816,0.8219034671783447,459.70444,474.54712,0.9216561317443848,480.0,589.644,0.00594295933842659,480.0,449.05148,0.008411207236349583,480.0,553.57794,0.004526808857917786,480.0,423.48737,0.006068122107535601,480.0,455.1802,0.0024152614641934633,477.7255,471.7647,0.18296292424201965,480.0,500.87735,0.3752872347831726,480.0,505.46735,0.04659948870539665,462.8369,486.446,0.840394914150238
